-116,104,104,104,104,104,104,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0
0,-116,104,104,104,104,104,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0
0,0,-116,104,104,104,104,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0
0,0,0,-116,104,104,104,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0
0,0,0,0,-116,104,104,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0
0,0,0,0,0,-116,104,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0
0,0,0,0,0,0,-116,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104
0,0,0,0,0,0,0,-116,104,104,104,104,104,104,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-116,104,104,104,104,104,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-116,104,104,104,104,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-116,104,104,104,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-116,104,104,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-116,104,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0,0,0,0,0,0,104,0
